Index,Recipient Name,State/Territory,Type,Interim Report Status,Interim Report,Recovery Plan Status,Recovery Plan
 ,"Denali Borough, Alaska",Alaska,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elyu/8cfc6CadOd1tCssQelh_sdBGJDpCxtRRAAvS97xDbOs,Not Applicable,
 ,"Montmorency County, Michigan",Michigan,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001em7d/4_tkXZUBUsGphFuQXOFGtlNh.5L9NE1tbjblOUahzeE,Not Applicable,
 ,"Juniata County, Pennsylvania",Pennsylvania,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001em7e/LmJBTgvNiVJuFQlR.lg6HGLB.CwjBKBAaP9zOv_O_qY,Not Applicable,
 ,"Santa Monica, California",California,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001eymx/Rn5BxFxALvcOY5Cj14KKLpKjPnL4hgzgJrUgI.1exvU,Not Applicable,
 ,"Rock Island, Illinois",Illinois,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001em9r/A.FcJiMfvxppViXJEex7PCc3bQdTO8tWi34dphnDY4M,Not Applicable,
 ,"Washington County, Wisconsin",Wisconsin,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001em9s/ZcDI1Q.MwuwgiD3WX7kw09lH4Rk6fCIBpiWaq.BGrXI,Not Applicable,
 ,"Bamberg County, South Carolina",South Carolina,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001em9t/1aW8Ss_Zn5.yEUMXn3UEnts6Bc6Rto5UNE6SBeQ3tEU,Not Applicable,
 ,"Vermilion County, Illinois",Illinois,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001em9u/cTHkTtlDclebRnUXE54Hw6aAL3aEvab7EG1YBm5MWVw,Not Applicable,
 ,"Rio Blanco County, Colorado",Colorado,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001em9v/CRaOP54CcAJ2WxPVAwT9ylTdQQbWlevl.OswqCWKVgA,Not Applicable,
 ,"Sumter County, South Carolina",South Carolina,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001em9w/v9ssKW9bIKCkWX5d8hQHHuKhVZRcKvVEk8yhC_YR6S4,Not Applicable,
 ,"Wilson County, Texas",Texas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001em9x/Ztm7319.HAINiEgsqhAVLUW4WYn4IR1gbB81EH_8rak,Not Applicable,
 ,"Harlan County, Nebraska",Nebraska,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001em9y/MhAFL.9GOwYG20B2RCNk18OLM70U7ulVXOQ3t6dJe8M,Not Applicable,
 ,"Bingham County, Idaho",Idaho,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001em9z/WM3qwpmFaeqhYQAE2FMAiqo9OJKzWD0aHvFOhxDYX5E,Not Applicable,
 ,"Dalton, Georgia",Georgia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emA0/jL5ugSrnyf3o8LM.9MStfKtzj8FlrrY3Yc8ibJbIL9Y,Not Applicable,
 ,"Casey County, Kentucky",Kentucky,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emAA/174r5X7Cr.OJ2gG1esBIqcuTUkCf4MrEvhaU2_9qKfY,Not Applicable,
 ,"Gila County, Arizona",Arizona,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emAB/IafB_nIGouTlc5wGZvRCD6cx5Zcn5cO9k8xSZfrUeN4,Not Applicable,
 ,"Mcculloch County, Texas",Texas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emAC/qurk4xlp2YA4YA797Rzg7Nlnu6YmzyKVN6sBC50_cEE,Not Applicable,
 ,"Chattooga County, Georgia",Georgia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emAD/eh4ZRDmRQELefJr1kRAWEAA805cZP6jOMDeVl8aEyew,Not Applicable,
 ,"Kitsap County, Washington",Washington,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emAE/oHIB8BLJOk5zbDCsqE5FuNiyIz.GALBwBhd4QMv57g4,Submitted,https://home.treasury.gov/system/files/136/Kitsap-County_2021-Recovery-Plan_SLT-2601.pdf
 ,"Whitfield County, Georgia",Georgia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emAF/1uzhx33NOxr7kvU1Ka1TSe3w8t2unJGK4Ietaf1_mkM,Not Applicable,
 ,"Erie County, Pennsylvania",Pennsylvania,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emFc/4DAMYZtZR2aEochtoCY3rexgS7Mb1bzBTmpvyolaqjc,Submitted,https://home.treasury.gov/system/files/136/Erie-County_2021-Recovery-Plan_SLT-2621.pdf
 ,"Sherman County, Kansas",Kansas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emFd/zyWBywfwafc5XG95TObM5tLvk3QdzuyyMt0zeshIJCU,Not Applicable,
 ,"Morgan County, West Virginia",West Virginia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emFe/V03z401mJ.m6GqfOAshksa9kPP7wkS58PPpgyOiz9IM,Not Applicable,
 ,"Montgomery County, Illinois",Illinois,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emFf/WolHXfEwXSxSQxDKz91j3bHGKIY9udxCBPvSi6A8ytk,Not Applicable,
 ,"Pine County, Minnesota",Minnesota,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emFg/vZ8HJsYiggMB2_6vcUfkJ57VFDSF5ESnTviQUKO8sHU,Not Applicable,
 ,"Caldwell County, Kentucky",Kentucky,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emFo/yJ4DZLlPla3UbNjtp10E97SsfYJoF.BCNH1JOouwG0k,Not Applicable,
 ,"City Of Clovis, California",California,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emFp/0zSD02AQjzrAwS6abKUWS0Amh0sD7fhwzQj5k6ewhg4,Not Applicable,
 ,"Martin County, Florida",Florida,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emUo/Q8odvyEQ9jQMQtLdJtfQqDjBJGbs9x2He0i.yMv.G6E,Not Applicable,
 ,"Lincoln County, Tennessee",Tennessee,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emUp/Ryj92KYtmkNEHRMHWi83a4V_CVAf8hZdQFdTRRgVQv4,Not Applicable,
 ,"Barry County, Michigan",Michigan,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emUq/riCzaIPSqFqQ37w1qIg1uv8ITCwHLuGkhL7p8aZNsFs,Not Applicable,
 ,"Baker County, Georgia",Georgia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emUr/RkgCwaNWbTJ3inPN_MsI5J.rcdTdimQI9nILVQWUR5w,Not Applicable,
 ,"Ogemaw County, Michigan",Michigan,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emUs/USn971rBb6BTo9qNiEiCypgUTJanrNd8p22HbZS2Z_s,Not Applicable,
 ,"Lipscomb County, Texas",Texas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emUt/NPLNqgb8AOiDUMTLn1K0UWef.lOEmO8Y7l_fRRcelyA,Not Applicable,
 ,"Florissant, Missouri",Missouri,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emUu/nEmroLSeo0nehIqs78wPskCEIk.Fde8YTFD7vDMd6Qk,Not Applicable,
 ,"Dayton, Ohio",Ohio,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emUv/_j3QL7GNHCtH.lOLAXSx9s0IgdM8EeADeo9C1wjFTP8,Not Applicable,
 ,"Cedar Rapids, Iowa",Iowa,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emV3/S4s_R9_K7_6ByqE5Y2_YQMu38FsDl17W4gkKWiCGgJ4,Not Applicable,
 ,"Minnehaha County, South Dakota",South Dakota,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emV4/mWbT0vV_GmZkSpfgOhlSJFxBHHhjZUMuiSDhoDgMgAY,Not Applicable,
 ,"Greene County, Tennessee",Tennessee,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emgQ/4iSUPfQMplNY_DSWNk6T0YLrnpzIW176nU5LwvJqfhA,Not Applicable,
 ,"Hooker County, Nebraska",Nebraska,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emgR/4mIJCIbDOHXkrJdGNfTD5.9tlzDYIrbER3sIUTSO7bo,Not Applicable,
 ,"Sabine County, Texas",Texas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emgS/Yz3yYMkBpK9naEHPylxqOr42FIeMuUWwsnQQJVbTAOA,Not Applicable,
 ,"Fillmore County, Minnesota",Minnesota,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emgT/2StJN1TTTGvVxMTabYES.1N6PHOd10Wws0Jw0wJAO.g,Not Applicable,
 ,"Simpson County, Mississippi",Mississippi,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emgU/vkT4KDIPUH6VN7TRuMOmVvVHb5hPUOhafXGC8agjX2c,Not Applicable,
 ,"Waukegan, Illinois",Illinois,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emgV/EuqPSRDYCnZEzcTgLQmVyx81UzlZEdKWkt6hJ7JZYVE,Not Applicable,
 ,"Upshur County, West Virginia",West Virginia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emgW/KBP94dyRTACtWt_PDjiE0LlGyTet9S2TZEub5Ff0i_k,Not Applicable,
 ,"New Albany, Indiana",Indiana,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emgX/36cwo75qAI0cnSYFngIY.8hsT.7qkQ5Ejxos.qytqI4,Not Applicable,
 ,"Vilas County, Wisconsin",Wisconsin,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emgp/_3Y1EyKVCvsp4tuD_t8tjFC6ZjvzGYiuo20X1C42iqU,Not Applicable,
 ,"Grants Pass, Oregon",Oregon,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emgq/Vk0q55Jt7TK54pDrOYda1IgB3xSgVDC1HlM86QOUh_c,Not Applicable,
 ,"Lanier County, Georgia",Georgia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emgr/lUWTRa6gs3XzxnuN1QxZP8f3wVUYjvPi0PxfSsybiUw,Not Applicable,
 ,"Rutherford County, North Carolina",North Carolina,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emgs/F6z8hSFXlCtjUvX_EUdNNj7r9dbZUt3fjzqdkerJORM,Not Applicable,
 ,"Joliet, Illinois",Illinois,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emgt/nPnlYhug7wns351GeX.EyTcZwyCzANBg8yzUNZxBNEQ,Not Applicable,
 ,"Sterling Heights, Michigan",Michigan,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emgu/7Mg6nXDfPvb_BAXRs4Z9YSZCkFJ4W.hzK4tqRI_ni78,Not Applicable,
 ,"Brown County, Nebraska",Nebraska,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emgv/dV2fEdhZvTW8XksM.gbbSM50h5Beo11Ml9MNYN2JHW0,Not Applicable,
 ,"Harrisonburg City, Virginia",Virginia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emgw/fXKdwVjQaa2CVrEhKmZGrOI5q6m6R7noOG0nicPHjaQ,Not Applicable,
 ,"Texarkana, Arkansas",Arkansas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emgx/X_nX2byYX2XFitNyQbS83Q6XqyL._UFPSZ2l3bwzEoU,Not Applicable,
 ,"Palm Beach Gardens, Florida",Florida,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emgy/z3tfw6p64YbG72yahXBfEe9WpHRQfiTrfyw84FBnwkk,Not Applicable,
 ,"Auburn, Alabama",Alabama,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001eyny/3MHLSA6HpwbK.c22D5oeAnIGsp1ua_3QiGRyOt69UWs,Not Applicable,
 ,"Bladen County, North Carolina",North Carolina,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emh0/D_IuXK6LJQEwBpi7OaVEZEGe__aYR3wK7CcAqT5NQmc,Not Applicable,
 ,"Rowlett, Texas",Texas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elHr/duJPvMsOVtc8l_PMCVprbjJbPks5XiYln_nDOdks1yY,Not Applicable,
 ,"Rancho Santa Margarita, California",California,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elHs/wdG.Dbgw3VfbML99bqR1rqoiZkXgkwc6VFjO.TyqCXo,Not Applicable,
 ,"Orange County, Texas",Texas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elHt/yVisp0H1nQaRan5yigF6VgQ.guyZ2M.Hq7m1s7IEbKM,Not Applicable,
 ,"Glendora City, California",California,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elHu/JcDyvcdQ8rqDMOuhnmQZGn4j9tLCnYl9nlt92JyJ6F0,Not Applicable,
 ,"Juneau City And Borough, Alaska",Alaska,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elHv/.xAJt2rB3TXf84M3LTobeAlsLbrKY.c8Ob1BPqePFhI,Not Applicable,
 ,"Desoto, Texas",Texas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elHw/7ctSVU02kvFUsKPUfZOxtJs8GQ6LYjRJDyZ_QszS1Uo,Not Applicable,
 ,"Custer County, Nebraska",Nebraska,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elHx/d1IbmO1.rdMWCwsCLH.HRx71IEKEUukrKJaoC6QiNfw,Not Applicable,
 ,"Porterville, California",California,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elHy/jnVVz6UjVaGRsDZL36Yvde6zy8iBrYn1aDqAPMOHtUQ,Not Applicable,
 ,"Beaver County, Oklahoma",Oklahoma,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elHz/pUDgZBR3atwpvXyVq7IY4r8HlVNkIOadK.xsZUXcebg,Not Applicable,
 ,"Kershaw County, South Carolina",South Carolina,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elI0/UF64Qmt1PseE9c6fKzNXEyZIgmrRW1GLxC3uvv4ffsM,Not Applicable,
 ,"Dade County, Georgia",Georgia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elI3/UNCTisFq6X3Nwgh.abU3_ZQdqn7AgAnGvxW6JzX3CNo,Not Applicable,
 ,"Grand Forks, North Dakota",North Dakota,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elI4/YZAt56nAdSvDKMK2pISt5JNvKUX.N6UIdzlsGV91bbY,Not Applicable,
 ,"Thomas County, Kansas",Kansas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elI5/5P_4XO9DfDhdvbGuACJGrFSzOm08JHR9MVjmJfB6r2k,Not Applicable,
 ,"Garfield County, Colorado",Colorado,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elhr/ZKkp0ecMZebuMJuSbyahii80VamzGbEdgCJCGLzyREA,Not Applicable,
 ,"Buffalo County, Nebraska",Nebraska,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elhs/5dsA4gKhjQVQCNHJ0HsKhiAIHCr2HtyEBDzaUgkWGWI,Not Applicable,
 ,"Des Plaines, Illinois",Illinois,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elht/tts9s03kZwjH_l3RBQ8PvAimMB6zYRpJvKUGb.zwjsc,Not Applicable,
 ,"Castro County, Texas",Texas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elhu/vFJJuhLknNz5eFEWzMkQDOpEizxygsEH9nnrE9HtOdM,Not Applicable,
 ,"Sandy City, Utah",Utah,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elhv/ditrp7q92HMpdvE_CI6KA4WAwAFAQPzzT7bTFMpc0ZY,Not Applicable,
 ,"Archuleta County, Colorado",Colorado,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elhw/BGdeZHqH2Cst5UqU01h3lXpL6kAS5DepkIIt5lTaf3I,Not Applicable,
 ,"Arecibo Municipio, Puerto Rico",Puerto Rico,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elhx/EcDIFCNya08WfmHBJny8v9bdZKJrvNVOLdGzSfGmtzQ,Not Applicable,
 ,"Kalamazoo County, Michigan",Michigan,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elhy/bacgIFL5nabHk6eeBl1agT5jVCKxtf5ZF3oH3BdJ8sE,Submitted,https://home.treasury.gov/system/files/136/Kalamazoo-County_2021-Recovery-Plan_SLT-2685.pdf
 ,"Franklin County, Pennsylvania",Pennsylvania,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elhz/DmAYp2VReYdLaSyxFiB7cqqF0ZYKsHRDEWO7ylDbdbs,Not Applicable,
 ,"Torrance, California",California,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001eli0/ADEbkyLz87QM5WEthAZa9bfmpX8rJveQEbHTW2FBBbo,Not Applicable,
 ,"Hodgeman County, Kansas",Kansas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001eli1/EEFadgajKBQO5RxE0oFaBp7di484umoHLaHSu3ydz0U,Not Applicable,
 ,"Pharr, Texas",Texas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001eli2/qgbz2UA8jBs.GjB1uN6w3E4p.Pfihf3dn_6l_ln67_4,Not Applicable,
 ,"Natrona County, Wyoming",Wyoming,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001eli3/M6Trft2Fc5jPJRY_X9yhj7Lq3eldH.fi9K4NOGXTiIA,Not Applicable,
 ,"Yuba County, California",California,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001eli6/NWQZjQqh4475y9YkXe8HsGOTD0bASi0RSaKSA3adXHA,Not Applicable,
 ,"Lee County, Alabama",Alabama,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001eli7/lHUiboIXDi5JOM9K0T5i1tK03TvyNiYozTwTR4uos9o,Not Applicable,
 ,"Chino, California",California,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001eli8/QU_8SlTnaAY_STavs16xrsB1o83Yk.iKwm.UtKNJmOY,Not Applicable,
 ,"Eagle County, Colorado",Colorado,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001eli9/d7tqpIcNtczhDm7iJH1R4tstrd2M9jUpu6mXoSKHZdo,Not Applicable,
 ,"Washington County, Virginia",Virginia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001eliA/dJF6Oi9gXHSmXe9_w8VNPa_vr2AooSWQjwJ5CkV4tTw,Not Applicable,
 ,"Cooke County, Texas",Texas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001eliB/.qz2YjfTOu2Q3BhTSFkPYT8X3J7nPlnbDyzoM296lck,Not Applicable,
 ,"Macomb Township, Michigan",Michigan,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elnm/79XqHavsVajl0eZH7ztd40yP2uMI_4u.iWNziZxlxQ4,Not Applicable,
 ,"Manassas Park, Virginia",Virginia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elnp/qor_PNIE_.YMLl9UjcirYUSIDLFrySW8mm2XCDQ8lww,Not Applicable,
 ,"Pasco, Washington",Washington,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elnq/xyJeQuocSp7J.x19_7EdkyDB_PDM8v7hrQey0QXDCEw,Not Applicable,
 ,"Chester County, Tennessee",Tennessee,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elnr/JlAolOneDF4aitZu1K8qbvSQnEsTCQuCa0Cf52xgEu8,Not Applicable,
 ,"Oshkosh, Wisconsin",Wisconsin,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elns/NTYLbNjpjSDdWhAW3dq8QIpTx2i4qIOA3i4BuW1HcOU,Not Applicable,
 ,"North Myrtle Beach City, South Carolina",South Carolina,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elnt/FOYuKsTAdAbcGeb2Gum6fKjSsJnFyWLIgmICozKn5gA,Not Applicable,
 ,"Leelanau County, Michigan",Michigan,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elnu/7Pv5oBZAmMBjmjU2tsF6CQEBe_OStuY_SZmXQI1zv7Y,Not Applicable,
 ,"Edmonson County, Kentucky",Kentucky,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elnv/8cLXjfc2_EnXiTAZYD3o9t81ePZ4sp3ng480WaP.Pkk,Not Applicable,
 ,"Catoosa County, Georgia",Georgia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elnw/CLHGAZTifXUKT8YllvQbjui1.qWzFVvAJyuCZNhPeKQ,Not Applicable,
 ,"Richmond County, North Carolina",North Carolina,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elnx/dTAULRh7_OLcTTF8JjGgIYxNryL_Be5JSjxcwcvk7mE,Not Applicable,
 ,"Campbell County, Virginia",Virginia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elny/VclKIxPjn83u9JFTmTvYi2T7ERCxKiXZDdMLmyPRG7M,Not Applicable,
 ,"Laurens County, Georgia",Georgia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elnz/L8uY4KxSvXHjn4G2hvJ_FFNZT77yDobGMcA_E5lB_8s,Not Applicable,
 ,"Huntington, West Virginia",West Virginia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elo0/2yzZMloqetYZUXJ90MNpY1AZj9mfSFXhTwo7I6EHf38,Not Applicable,
 ,"Salem County, New Jersey",New Jersey,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elo1/M.SmAjfscCf3r8Q35Q4vdthVvHNv.vexliXm4LN2YWY,Not Applicable,
 ,"Lagrange County, Indiana",Indiana,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elo4/Lrv5SNjhEjrQ8jNysfn29LnHq_C71t6sXflArAe1TNE,Not Applicable,
 ,"Merrick County, Nebraska",Nebraska,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elo5/7UrzfnUbZlk40Gw6fBrrSA6PfAVrSPY6hzGvIaS1Nq8,Not Applicable,
 ,"Kokomo, Indiana",Indiana,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elo6/5TAvqKObYyxbMRss3vg1AT.msDYNUjuCBlLQ4r.M_kE,Not Applicable,
 ,"Richland County, North Dakota",North Dakota,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elo7/oGNX6A7Q61Hb.1w4Imito_7NlkjwYT5GymE5WS.iGXs,Not Applicable,
 ,"Mackinac County, Michigan",Michigan,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elo8/NxNkrhc7g.hvN9A0lWEGYM648Q.PF40UQGvl4qJHfpM,Not Applicable,
 ,"Chickasaw County, Iowa",Iowa,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elo9/gdiFHW4uokS_Pk3w3JklTOLAwhc9d7mBqjSvqAqDoyE,Not Applicable,
 ,"Panama City, Florida",Florida,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001eloA/pYFSOMGLUeZwMM1QPiZ5JK6B1sCocZQjUmbrxKhih0Y,Not Applicable,
 ,"Grant County, Oklahoma",Oklahoma,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001eloB/ZkVaT0ycHTA8VNiw.vH4mVa0_T7H2SMhko5m8qil5Bw,Not Applicable,
 ,"Hardee County, Florida",Florida,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001eloC/ELAyhc_MZlkGdeDeLNe0GNvUuxAPQUx9WiieAAkRKzQ,Not Applicable,
